ticker,buy_thr,sell_thr,year,strat_irr,market_irr,total_strat_ret,total_market_ret,buy_signals,sell_signals
SPY,0.1,0.4,2021,0.09388449938484866,0.2872878903129972,57.852470106526056,254.36145981437383,240,1662
SPY,0.1,0.4,2022,0.054935132066839865,-0.18175371270703644,57.852470106526056,254.36145981437383,240,1662
SPY,0.1,0.4,2023,0.1022443252902896,0.2617577736314527,57.852470106526056,254.36145981437383,240,1662
SPY,0.1,0.4,2024,0.10509517613562358,0.24886469278458012,57.852470106526056,254.36145981437383,240,1662
SPY,0.1,0.4,2025,-0.02125241472352357,0.05545839912912287,57.852470106526056,254.36145981437383,240,1662
SPY,0.1,0.5,2015,0.08827507944484947,0.0014551257525687866,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2016,0.06496229855901303,0.1199788984947534,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2017,0.009824403054375486,0.21705383510312437,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2018,-0.08458117435373524,-0.045689853811560543,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2019,0.1360077676959699,0.31223857457048343,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2020,-0.011626694108750724,0.18331615406465507,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2021,0.11306231073655693,0.2872878903129972,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2022,0.04884123056496059,-0.18175371270703644,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2023,0.11696659068270909,0.2617577736314527,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2024,0.12331608243043846,0.24886469278458012,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.5,2025,-0.02125241472352357,0.05545839912912287,72.4578705481584,254.36145981437383,240,1471
SPY,0.1,0.6,2015,0.08423735127000409,0.0014551257525687866,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2016,0.07461079986715569,0.1199788984947534,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2017,0.022744685803416154,0.21705383510312437,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2018,-0.10746385574572537,-0.045689853811560543,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2019,0.14585284408279553,0.31223857457048343,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2020,0.12886497881041947,0.18331615406465507,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2021,0.11293721177300942,0.2872878903129972,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2022,0.04355531601531837,-0.18175371270703644,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2023,0.11907498244388037,0.2617577736314527,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2024,0.09422075843352484,0.24886469278458012,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.6,2025,0.027537643531023503,0.05545839912912287,101.04231297961519,254.36145981437383,240,1237
SPY,0.1,0.7,2015,0.08423735127000409,0.0014551257525687866,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2016,0.051966140602872635,0.1199788984947534,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2017,0.022923238187846584,0.21705383510312437,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2018,-0.08963562121569157,-0.045689853811560543,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2019,0.1510335050772147,0.31223857457048343,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2020,0.09518261916997406,0.18331615406465507,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2021,0.13667287372302916,0.2872878903129972,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2022,0.0918182241323946,-0.18175371270703644,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2023,0.12484928856006339,0.2617577736314527,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2024,0.06571477734312925,0.24886469278458012,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.7,2025,0.027537643531023503,0.05545839912912287,104.68114457649378,254.36145981437383,240,1046
SPY,0.1,0.8,2015,0.08423735127000409,0.0014551257525687866,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2016,0.07160612859666515,0.1199788984947534,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2017,0.01585169721679125,0.21705383510312437,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2018,-0.06774029138865634,-0.045689853811560543,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2019,0.20425639553288022,0.31223857457048343,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2020,0.15757140730966457,0.18331615406465507,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2021,0.16668316164544295,0.2872878903129972,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2022,0.09515321883989669,-0.18175371270703644,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2023,0.15293501697650247,0.2617577736314527,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2024,0.047402375725662305,0.24886469278458012,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.8,2025,0.07095656442555498,0.05545839912912287,153.46125809617627,254.36145981437383,240,786
SPY,0.1,0.9,2015,0.11000975101862132,0.0014551257525687866,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2016,0.15982961953062746,0.1199788984947534,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2017,0.03868494419701496,0.21705383510312437,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2018,0.01905171505922021,-0.045689853811560543,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2019,0.14744556735022085,0.31223857457048343,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2020,0.11076055301294474,0.18331615406465507,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2021,0.1630423497108624,0.2872878903129972,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2022,0.175039656980589,-0.18175371270703644,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2023,0.1938076724628095,0.2617577736314527,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2024,0.036165713233858865,0.24886469278458012,218.84793739764325,254.36145981437383,240,460
SPY,0.1,0.9,2025,0.08597139283608302,0.05545839912912287,218.84793739764325,254.36145981437383,240,460
SPY,0.1,1.0,2015,0.05598778597114262,0.0014551257525687866,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2016,0.11130754626773753,0.1199788984947534,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2017,0.14393067859932374,0.21705383510312437,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2018,-0.002497121390809931,-0.045689853811560543,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2019,0.23470799787973284,0.31223857457048343,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2020,0.13948030121904598,0.18331615406465507,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2021,0.2776512075096971,0.2872878903129972,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2022,-0.1001273933279686,-0.18175371270703644,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2023,0.280845201365145,0.2617577736314527,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2024,0.25750367110245653,0.24886469278458012,244.38451804794937,254.36145981437383,240,42
SPY,0.1,1.0,2025,-0.01288837950735433,0.05545839912912287,244.38451804794937,254.36145981437383,240,42
SPY,0.2,0.3,2015,0.11909622752673354,0.0014551257525687866,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2016,0.021968053129635123,0.1199788984947534,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2017,0.020603493207227652,0.21705383510312437,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2018,0.04347586106082724,-0.045689853811560543,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2019,0.09940018703770903,0.31223857457048343,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2020,-0.05286519366344167,0.18331615406465507,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2021,0.13729786198267413,0.2872878903129972,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2022,0.07739965823221162,-0.18175371270703644,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2023,0.11890441962659293,0.2617577736314527,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2024,0.12407148495525333,0.24886469278458012,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.3,2025,-0.032479207989613346,0.05545839912912287,89.10808443786723,254.36145981437383,458,1861
SPY,0.2,0.4,2015,0.11909622752673354,0.0014551257525687866,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2016,0.02369726453300003,0.1199788984947534,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2017,0.017918084335591944,0.21705383510312437,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2018,-0.01872168087382642,-0.045689853811560543,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2019,0.11024992225700014,0.31223857457048343,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2020,-0.037523265321314336,0.18331615406465507,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2021,0.1407975911972601,0.2872878903129972,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2022,0.11329276916256181,-0.18175371270703644,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2023,0.09907679072342779,0.2617577736314527,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2024,0.10774361445967484,0.24886469278458012,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.4,2025,-0.004147429257831736,0.05545839912912287,88.29349849252203,254.36145981437383,458,1662
SPY,0.2,0.5,2015,0.15742236477323934,0.0014551257525687866,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2016,0.025854891909102395,0.1199788984947534,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2017,0.03979576820158104,0.21705383510312437,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2018,-0.05923270529107039,-0.045689853811560543,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2019,0.12951887544262153,0.31223857457048343,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2020,-0.0231146847907987,0.18331615406465507,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2021,0.1516928629367238,0.2872878903129972,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2022,0.11327684915912073,-0.18175371270703644,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2023,0.11552055351283919,0.2617577736314527,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2024,0.12600818843811723,0.24886469278458012,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.5,2025,0.011283714935144573,0.05545839912912287,108.72627701801592,254.36145981437383,458,1471
SPY,0.2,0.6,2015,0.15128492726894738,0.0014551257525687866,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2016,0.07664589761381846,0.1199788984947534,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2017,0.0530995220876882,0.21705383510312437,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2018,-0.09774118852249125,-0.045689853811560543,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2019,0.17146909251590392,0.31223857457048343,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2020,0.10494453111720836,0.18331615406465507,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2021,0.15361696357375831,0.2872878903129972,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2022,0.13136179800066938,-0.18175371270703644,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2023,0.10416069912350712,0.2617577736314527,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2024,0.11954286337858311,0.24886469278458012,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.6,2025,0.07066718192562593,0.05545839912912287,163.3408382312791,254.36145981437383,458,1237
SPY,0.2,0.7,2015,0.15128492726894738,0.0014551257525687866,143.88913492478176,254.36145981437383,458,1046
SPY,0.2,0.7,2016,0.06424782244142535,0.1199788984947534,143.88913492478176,254.36145981437383,458,1046
SPY,0.2,0.7,2017,0.04779362194477166,0.21705383510312437,143.88913492478176,254.36145981437383,458,1046
SPY,0.2,0.7,2018,-0.08709439474352298,-0.045689853811560543,143.88913492478176,254.36145981437383,458,1046
